id,city,p_type,subtype,price,nb_bedrooms,living_area,kitchen_type,furnished,open_fire,terrace,garden,land_surface,plot_surface,building_state,facades,swim_pool,zip_code,year_of_construction,geolocation,province
20545888,neupre,other,mixed_use_building,299000,3,115,semi_equipped,0,0,0,0,245,245,GOOD,3,0,4120,1850,"5.4509339,50.5523052",Liège
20546095,remicourt,other,country_cottage,269900,4,240,not_installed,0,0,0,0,2660,2660,TO_RENOVATE,3,0,4350,1899,"5.3679038,50.6879908",Liège
20546035,herstal,house,house,279900,4,150,installed,0,0,0,0,920,920,AS_NEW,3,0,4040,1899,"5.6247182,50.6642301",Liège
20546052,flemalle,house,house,160000,2,71,installed,0,0,0,0,463,463,GOOD,3,0,4400,1900,"5.4415505,50.6231829",Liège
20546176,seraing,apartment,apartment,299000,2,89,installed,0,0,0,0,0,0,AS_NEW,2,Yes,4102,2017,"5.5479226,50.5809488",Liège
20546103,comblain au pont,house,house,150000,3,104,installed,0,0,0,0,193,193,TO_BE_DONE_UP,4,0,4171,1919,"5.5721715,50.5063483",Liège
20546069,comblain au pont,other,apartment_block,150000,3,104,installed,0,0,0,0,193,193,TO_BE_DONE_UP,4,0,4171,1919,"5.5721715,50.5063483",Liège
20546020,seraing,house,house,199000,5,180,installed,0,0,0,0,165,165,GOOD,2,0,4101,1919,"5.5003236,50.6175416",Liège
20546050,seraing,house,house,209000,5,155,installed,0,0,0,0,315,315,AS_NEW,2,0,4100,1899,"5.5070379,50.6096691",Liège
20546153,ans,house,house,209000,3,111,installed,0,0,0,0,311,311,AS_NEW,3,0,4430,1930,"5.5353299,50.6582646",Liège
20546033,sprimont,house,house,298000,4,242,usa_installed,0,0,0,0,358,358,GOOD,2,0,4140,1950,"5.6620926,50.5041015",Liège
20546104,verviers,house,house,219000,5,143,installed,0,0,0,0,280,280,AS_NEW,2,0,4800,1900,"5.8806805,50.5968434",Liège
20545976,herstal liers,house,house,299000,5,186,semi_equipped,0,0,0,0,705,705,GOOD,4,0,4042,1939,"5.5660176,50.6956877",Liège
20546170,seraing,house,house,360000,5,217,installed,0,0,0,0,334,334,GOOD,2,0,4101,1998,"5.4990722,50.613518",Liège
20546128,flemalle,house,house,299000,3,146,usa_installed,0,0,0,0,1100,1100,GOOD,4,0,4400,1950,"5.4414769,50.6229042",Liège
20546169,stoumont,house,house,399000,5,206,installed,0,0,0,0,2747,2747,GOOD,4,0,4987,1953,"5.7559196,50.4026471",Liège
20546021,fernelmont,house,house,399000,4,146,installed,0,1,0,0,1390,1390,AS_NEW,4,0,5380,1988,"4.9450296,50.5284325",Namur
20546038,herstal,apartment,apartment,195000,1,60,installed,0,0,0,0,0,0,AS_NEW,0,0,4041,1977,"5.5932578,50.6693568",Liège
20543854,waterloo,house,villa,1390000,5,450,hyper_equipped,0,0,0,0,1000,1000,GOOD,4,0,1410,1992,"4.4214905,50.7033677",Walloon Brabant
20545905,flemalle,house,house,159000,2,101,usa_semi_equipped,0,0,0,0,330,330,TO_RENOVATE,4,0,4400,1930,"5.4404908,50.6124383",Liège
20545984,seraing,other,mixed_use_building,329000,5,110,not_installed,0,0,0,0,1640,1640,TO_RENOVATE,2,0,4100,1900,"5.5164525,50.6013668",Liège
20545955,chaudfontaine,house,house,229000,4,170,installed,0,0,0,0,216,216,GOOD,2,0,4051,1930,"5.6347611,50.6015023",Liège
20546138,seraing,other,apartment_block,399000,3,185,installed,0,0,0,0,223,223,AS_NEW,2,0,4100,1918,"5.5106564,50.6013709",Liège
20545981,tinlot,house,house,419000,4,180,installed,0,0,0,0,2026,2026,AS_NEW,4,Yes,4557,2009,"5.4154729,50.4838602",Liège
20545894,juprelle fexhe slins,other,bungalow,549000,5,170,installed,0,0,0,0,2318,2318,TO_BE_DONE_UP,4,0,4458,1969,"5.5719507,50.7238485",Liège
20546082,seraing,apartment,apartment,79000,1,49,not_installed,0,0,0,0,0,0,TO_RENOVATE,0,0,4100,1918,"5.5106564,50.6013709",Liège
20546148,liege,house,house,199000,4,113,installed,0,0,0,0,75,75,GOOD,2,0,4000,1918,"5.557001,50.6422542",Liège
20546167,seraing,house,house,215000,4,117,semi_equipped,0,0,0,0,104,104,GOOD,2,0,4101,2021,"5.4986429,50.6150498",Liège
20546174,seraing,house,house,220000,5,181,installed,0,0,0,0,211,211,GOOD,2,0,4101,1918,"5.4959503,50.6172259",Liège
20546596,lommel,house,house,309000,3,138,0,0,0,0,0,0,0,TO_RENOVATE,0,0,3920,1968,"5.2966082,51.2382179",Limburg
20546032,herstal,house,house,249000,3,132,hyper_equipped,0,0,0,0,174,174,AS_NEW,2,0,4040,0,"5.6272331,50.6705859",Liège
20546594,lommel,house,house,185000,2,145,0,0,0,0,0,0,0,TO_RENOVATE,0,0,3920,1930,"5.2610349,51.2197021",Limburg
20546595,lommel,apartment,apartment,235000,1,65,0,0,0,0,0,0,0,AS_NEW,0,0,3920,2014,"5.3070145,51.2281721",Limburg
20546589,adinkerke,house,house,225000,3,,0,0,0,0,0,170,170,AS_NEW,2,0,8660,1964,"2.5955434,51.072582",West Flanders
11214976,terhagen,other,exceptional_property,449000,5,230,0,0,0,0,0,302,302,GOOD,3,0,2840,1930,"4.4039002,51.0804251",Antwerp
20546584,li%C3%A8ge,apartment,penthouse,599000,2,109,0,1,0,0,0,0,0,GOOD,2,0,4020,2024,"5.581322,50.6376678",Liège
20546585,li%C3%A8ge,apartment,duplex,599000,2,109,0,1,0,0,0,0,0,GOOD,2,0,4020,2024,"5.581322,50.6376678",Liège
20546583,hoboken,apartment,ground_floor,189000,1,97,0,0,0,0,0,0,0,0,2,0,2660,1938,"4.3747583,51.1856019",Antwerp
20546582,jambes,apartment,apartment,345968,3,121,0,0,0,0,0,0,0,0,3,0,5100,2017,"4.8742135,50.444875",Namur
20546571,maasmechelen,house,house,410000,6,247,0,0,0,0,0,0,0,AS_NEW,3,0,3630,0,"5.6915354,50.9393743",Limburg
20546570,w%C3%89pion,other,exceptional_property,680000,4,245,installed,0,1,0,0,2423,2423,GOOD,4,0,5100,1985,0,Namur
20546568,boom,house,house,340000,3,110,0,0,0,0,0,130,130,GOOD,2,0,2850,1930,"4.3667639,51.0999978",Antwerp
20546567,torhout,apartment,apartment,200000,2,103,0,0,0,0,0,0,0,GOOD,3,0,8820,1998,"3.0933509,51.0662254",West Flanders
20546566,houyet,house,house,295000,4,293,semi_equipped,0,0,0,0,2147,2147,TO_BE_DONE_UP,3,0,5564,1985,0,Namur
20546565,bavikhove,house,house,265000,4,189,0,0,0,0,0,584,584,TO_RENOVATE,4,0,8531,1980,0,West Flanders
20546560,knokke heist,apartment,apartment,1345000,3,121,0,0,0,0,0,0,0,AS_NEW,0,0,8301,0,"3.2706184,51.3462875",West Flanders
20546559,knokke heist,apartment,apartment,745000,3,81,0,0,0,0,0,0,0,AS_NEW,0,0,8300,1992,"3.2916734,51.3489091",West Flanders
20307216,anderlecht,apartment,apartment,175000,2,75,0,0,0,0,0,0,0,TO_RENOVATE,2,0,1070,0,0,Brussels
20546549,wuustwezel,house,house,398000,3,200,0,0,0,0,0,329,329,AS_NEW,3,0,2990,2010,"4.5395404,51.358088",Antwerp
20546548,mouscron,other,mixed_use_building,339000,2,,0,0,0,0,0,84,84,0,3,0,7700,0,0,Hainaut
20546544,tienen,house,house,220000,2,225,0,0,0,0,0,500,500,TO_BE_DONE_UP,4,0,3300,1962,"4.9377331,50.8234699",Flemish Brabant
20546547,knokke,apartment,apartment,665000,2,85,0,0,0,0,0,0,0,AS_NEW,0,0,8300,1988,"3.290041,51.3525033",West Flanders
20546545,brugge,house,house,449000,3,140,0,0,0,0,0,100,100,AS_NEW,2,0,8000,1930,"3.2185425,51.21898",West Flanders
20546541,berlare,house,house,549000,3,210,0,0,0,0,0,1003,1003,GOOD,4,0,9290,1991,0,East Flanders
20546538,molenbeek saint jean,apartment,apartment,230000,2,97,installed,0,0,0,0,0,0,GOOD,2,0,1080,2009,"4.3111864,50.8644051",Brussels
20546536,duffel,house,villa,835000,4,244,hyper_equipped,0,0,0,0,740,740,0,4,0,2570,2024,"4.5535598,51.0851017",Antwerp
20546535,tournai,other,apartment_block,390000,4,160,0,0,0,0,0,0,0,JUST_RENOVATED,2,0,7500,0,"3.3940735,50.6068987",Hainaut
20545982,liege,other,apartment_block,269000,3,97,semi_equipped,0,0,0,0,273,273,GOOD,2,0,4000,0,"5.5587284,50.6434518",Liège
20546178,seraing,house,house,289000,3,105,installed,0,0,0,0,200,200,AS_NEW,2,0,4100,2019,"5.522186,50.6258087",Liège
20545866,seraing,other,mixed_use_building,299000,5,242,installed,0,0,0,0,310,310,GOOD,2,0,4100,1875,"5.5096332,50.6133044",Liège
20543484,schaerbeek,apartment,apartment,330000,3,107,hyper_equipped,0,0,0,0,0,0,AS_NEW,3,0,1030,1959,"4.3955381,50.8597909",Brussels
20545909,liege,apartment,apartment,109000,3,90,installed,0,0,0,0,0,0,GOOD,2,0,4020,1915,"5.5926844,50.6399136",Liège
20545948,de haan,apartment,apartment,359000,2,50,installed,1,0,0,0,0,0,AS_NEW,0,0,8420,1975,"3.0811639,51.3022575",West Flanders
20545970,seraing,house,house,70000,5,49,semi_equipped,0,0,0,0,122,122,GOOD,2,0,4101,0,"5.4893297,50.6080726",Liège
20545228,bruxelles,apartment,duplex,1290000,3,189,hyper_equipped,1,0,0,0,0,0,AS_NEW,2,0,1000,1902,"4.3678378,50.8214101",Brussels
20546057,seraing,house,house,99000,2,66,installed,0,0,0,0,50,50,GOOD,3,0,4100,1900,"5.513378,50.600737",Liège
20546175,seraing,house,house,99900,4,125,installed,0,0,0,0,250,250,TO_BE_DONE_UP,3,0,4100,1875,"5.5073408,50.60047",Liège
20545974,seraing,house,house,110000,4,203,not_installed,0,0,0,0,106,106,TO_RENOVATE,2,0,4100,1874,"5.5146171,50.6060942",Liège
20545947,seraing,house,house,120000,2,94,installed,0,0,0,0,130,130,GOOD,2,0,4100,1875,"5.5142941,50.6064864",Liège
20546060,grace hollogne,house,house,149000,3,83,installed,0,0,0,0,241,241,GOOD,3,0,4460,0,"5.5016679,50.633346",Liège
20546189,liege,house,house,155000,2,90,semi_equipped,0,0,0,0,170,170,TO_BE_DONE_UP,2,0,4032,1918,"5.6152745,50.6149519",Liège
20545887,seraing,house,house,169000,3,100,installed,0,0,0,0,70,70,JUST_RENOVATED,2,0,4100,1939,"5.5160129,50.6043957",Liège
20546090,ans,house,house,189000,3,122,installed,0,0,0,0,169,169,AS_NEW,2,0,4430,0,"5.5360194,50.6528651",Liège
20545979,vise,other,apartment_block,170000,6,234,installed,0,0,0,0,7326,7326,TO_BE_DONE_UP,2,0,4602,1850,"5.6728001,50.6866654",Liège
20546097,herstal,house,house,199000,3,145,installed,0,0,0,0,205,205,GOOD,4,0,4040,0,"5.637922,50.674286",Liège
20546100,liege,house,house,239000,5,176,installed,0,0,0,0,120,120,GOOD,2,0,4030,1850,"5.6002379,50.6210718",Liège
20546077,seraing,other,apartment_block,239000,3,190,installed,0,0,0,0,100,100,GOOD,2,0,4100,1918,"5.5150037,50.6054383",Liège
20546101,flemalle,house,house,239900,6,228,installed,0,0,0,0,1674,1674,GOOD,4,0,4400,1919,"5.4655402,50.5871381",Liège
20546093,liege,other,apartment_block,249900,3,200,installed,0,0,0,0,230,230,TO_RENOVATE,2,0,4000,1978,"5.5532863,50.6536799",Liège
20546182,oupeye,house,house,249000,3,113,installed,0,0,0,0,276,276,GOOD,2,0,4683,0,"5.6592956,50.7045789",Liège
20545939,herstal,house,house,279000,4,205,installed,0,0,0,0,587,587,GOOD,3,Yes,4040,0,"5.6411386,50.6797044",Liège
20546144,esneux,other,mixed_use_building,309900,3,255,semi_equipped,1,0,0,0,115,115,AS_NEW,2,0,4130,1918,"5.5815646,50.5677668",Liège
20545927,liege,other,apartment_block,549000,5,290,semi_equipped,0,0,0,0,140,140,GOOD,2,0,4000,2024,"5.5585962,50.6461996",Liège
20538045,sint lambrechts woluwe,apartment,apartment,485000,3,98,installed,0,0,0,0,0,0,GOOD,0,0,1200,2008,"4.4366446,50.8520538",Brussels
20545879,liege,apartment,apartment,99000,2,55,installed,0,0,0,0,0,0,GOOD,2,0,4020,1915,"5.5926844,50.6399136",Liège
20546083,welkenraedt,apartment,ground_floor,189900,3,102,installed,0,0,0,0,0,0,GOOD,0,0,4840,1930,"5.9728768,50.6597601",Liège
20545920,liege,apartment,apartment,69000,1,53,installed,0,0,0,0,0,0,GOOD,2,0,4020,1915,"5.5926844,50.6399136",Liège
20546529,sint niklaas,house,house,575000,3,159,0,0,0,0,0,995,995,GOOD,0,0,9100,1988,"4.16379,51.1755683",East Flanders
20546530,adegem,house,villa,1285000,4,330,0,0,0,0,0,3121,3121,AS_NEW,0,Yes,9991,2001,"3.5137077,51.165016",East Flanders
20546527,koksijde,other,flat_studio,135000,0,44,installed,0,0,0,0,0,0,GOOD,2,0,8670,1977,"2.6395777,51.1150586",West Flanders
20546528,koksijde,apartment,apartment,189000,2,71,hyper_equipped,0,0,0,0,0,0,TO_BE_DONE_UP,0,0,8670,1968,"2.633296,51.119404",West Flanders
20546526,kessel lo,house,house,389000,3,,0,0,0,0,0,0,0,0,0,0,3010,1972,"4.720166,50.907839",Flemish Brabant
20546523,schoten,apartment,ground_floor,219000,2,76,semi_equipped,0,0,0,0,0,0,GOOD,2,0,2900,1980,"4.4602312,51.2467472",Antwerp
20546522,schoten,apartment,apartment,209000,2,84,semi_equipped,0,0,0,0,0,0,GOOD,2,0,2900,1980,"4.4602312,51.2467472",Antwerp
20546519,herseaux,house,house,229000,3,159,installed,0,0,0,0,0,0,0,0,0,7712,0,0,Hainaut
20546518,lierde,house,house,435000,3,178,0,0,0,0,0,586,586,GOOD,0,0,9570,2025,"3.8809933,50.8137839",East Flanders
20546516,izegem,house,house,169900,4,,0,0,0,0,0,0,0,TO_RENOVATE,0,0,8870,1958,"3.1983616,50.9245393",West Flanders
20546514,tielt%20%288700%29,house,house,345000,4,187,0,0,0,0,0,155,155,GOOD,0,0,8700,2011,"3.3245067,51.0030783",West Flanders
20546513,sint idesbald,apartment,apartment,180000,0,,0,0,0,0,0,0,0,TO_BE_DONE_UP,0,0,8670,1991,"2.6140613,51.1080995",West Flanders
20546512,oostrozebeke,apartment,apartment,209000,2,77,0,0,0,0,0,0,0,GOOD,0,0,8780,2012,"3.3386166,50.9229976",West Flanders
20546511,aalst%20%289300%29,apartment,apartment,279000,2,93,installed,0,0,0,0,0,0,GOOD,0,0,9300,0,"4.031863,50.9380053",East Flanders
20546508,lier,apartment,apartment,365000,2,104,hyper_equipped,0,0,0,0,0,0,AS_NEW,2,0,2500,0,"4.5663333,51.1353973",Antwerp
20546507,bruxelles,apartment,apartment,279000,1,53,hyper_equipped,0,0,0,0,0,0,GOOD,2,0,1000,1930,"4.3511312,50.8430396",Brussels
20546504,genappe,other,mixed_use_building,299000,2,157,0,0,0,0,0,70,70,0,2,0,1470,0,"4.450083,50.6094765",Walloon Brabant
20546505,essen,house,house,349000,3,105,hyper_equipped,0,0,0,0,820,820,GOOD,4,0,2910,1987,"4.4378273,51.4329913",Antwerp
20546506,stekene,house,house,399000,6,136,hyper_equipped,0,0,0,0,1068,1068,0,4,0,9190,1959,"4.0301551,51.2169503",East Flanders
20546502,deinze,house,villa,849514,4,,0,0,0,0,0,2457,2457,AS_NEW,0,0,9850,0,"3.572761,51.056469",East Flanders
20546500,charleroi%20montignies sur sambre,house,house,124900,3,114,0,0,0,0,0,0,0,GOOD,2,0,6061,0,"4.4827145,50.4002233",Hainaut
20546501,petit enghien,house,villa,699000,5,259,0,0,0,0,0,2642,2642,0,4,0,7850,1975,"4.0941535,50.7058761",Hainaut
20546498,wegnez,house,house,159000,4,162,semi_equipped,0,0,0,0,176,176,TO_RENOVATE,3,0,4860,0,"5.8218801,50.5806121",Liège
20546497,hoboken,house,house,295000,4,184,0,0,0,0,0,85,85,0,2,0,2660,1874,"4.3478495,51.1755002",Antwerp
20546496,turnhout,apartment,ground_floor,339000,2,95,0,0,0,0,0,0,0,0,4,0,2300,1975,"4.9569137,51.3271044",Antwerp
20546495,turnhout,apartment,apartment,295000,2,95,0,0,0,0,0,0,0,0,4,0,2300,1975,"4.9569137,51.3271044",Antwerp
20546492,la%20louviere,house,house,249000,2,104,installed,1,0,0,0,0,0,GOOD,2,0,7100,1950,0,Hainaut
20546494,jambes%20%28namur%29,apartment,apartment,351750,3,134,0,0,0,0,0,0,0,0,3,0,5100,2017,"4.8744079,50.4454336",Namur
20546490,asper,house,house,410000,4,238,0,0,0,0,0,367,367,GOOD,0,0,9890,2025,"3.6475822,50.9163373",East Flanders
20545295,etterbeek,apartment,apartment,198500,1,57,semi_equipped,0,0,0,0,0,0,TO_RENOVATE,2,0,1040,1912,"4.3941204,50.8366063",Brussels
20546491,la%20louviere,other,apartment_block,249000,2,104,installed,1,0,0,0,0,0,GOOD,2,0,7100,1950,0,Hainaut
20542578,anderlecht,apartment,apartment,240000,3,94,installed,0,0,0,0,0,0,TO_RENOVATE,3,0,1070,1970,"4.3080459,50.8492261",Brussels
20546452,geraardsbergen,house,house,475000,6,330,installed,0,0,0,0,340,340,GOOD,0,0,9500,1992,"3.8733264,50.767095",East Flanders
20546455,lierde,house,house,377500,3,198,0,0,0,0,0,414,414,GOOD,0,0,9570,2025,"3.8809933,50.8137839",East Flanders
20546451,sint niklaas,apartment,apartment,199000,1,64,0,0,0,0,0,0,0,GOOD,2,0,9100,2007,"4.1319153,51.149743",East Flanders
20546450,gullegem,house,house,365000,4,187,0,0,0,0,0,825,825,0,0,0,8560,0,"3.1973539,50.8512771",West Flanders
20546449,antwerpen,apartment,apartment,225000,2,84,0,0,0,0,0,0,0,0,2,0,2660,2009,"4.3503262,51.1748602",Antwerp
20546448,antwerpen,other,loft,579000,2,180,hyper_equipped,0,0,0,0,0,0,AS_NEW,2,0,2000,2001,"4.4120469,51.2257201",Antwerp
20546447,nieuwpoort,house,house,399000,3,133,installed,0,0,0,0,0,0,JUST_RENOVATED,0,0,8620,1953,0,West Flanders
20546441,seraing,house,house,199000,2,117,installed,0,0,0,0,265,265,GOOD,3,0,4100,1940,"5.5187586,50.5995445",Liège
20546440,knokke heist,apartment,apartment,1650000,3,106,0,1,0,0,0,0,0,GOOD,3,0,8300,2000,"3.2787422,51.347583",West Flanders
20546446,wervik,house,house,259000,5,180,0,0,0,0,0,254,254,GOOD,0,0,8940,0,"3.0523559,50.7877252",West Flanders
20377212,nieuwpoort,other,flat_studio,162500,0,38,installed,1,0,0,0,0,0,GOOD,0,0,8620,1979,"2.7122673,51.1452661",West Flanders
20546437,sint martens latem,house,house,745000,3,171,installed,0,0,0,0,1163,1163,TO_BE_DONE_UP,4,0,9830,1973,"3.638116,51.0134774",East Flanders
20546431,asper,house,house,450000,4,238,0,0,0,0,0,524,524,GOOD,0,0,9890,2025,"3.6475822,50.9163373",East Flanders
20546430,lokeren,house,house,169000,3,,0,0,0,0,0,140,140,TO_RENOVATE,0,0,9160,1930,"3.9981085,51.0982305",East Flanders
20546427,lokeren,house,house,279000,3,153,0,0,0,0,0,589,589,TO_RENOVATE,0,0,9160,1969,"3.9815735,51.0998824",East Flanders
20546426,asper,house,house,440000,4,238,0,0,0,0,0,475,475,GOOD,0,0,9890,2025,"3.6475822,50.9163373",East Flanders
20546425,hooglede,house,house,410786,3,147,0,0,0,0,0,465,465,0,4,0,8830,0,"3.0756995,50.9789613",West Flanders
20546424,tongeren,house,villa,539000,4,206,0,0,0,0,0,717,717,AS_NEW,0,0,3700,1996,"5.47576,50.7902454",Limburg
20546422,brakel,house,house,325000,4,390,0,0,0,0,0,1289,1289,TO_RENOVATE,0,0,9660,1963,"3.7211563,50.7846428",East Flanders
20546438,stoumont,house,house,230000,2,91,0,0,0,0,0,523,523,0,0,0,4987,0,"5.8766971,50.418052",Liège
20546419,berlare,house,house,1150000,4,285,0,0,0,0,0,2136,2136,AS_NEW,0,Yes,9290,2012,0,East Flanders
20546423,aalter,apartment,apartment,340000,2,145,0,0,0,0,0,0,0,TO_BE_DONE_UP,0,0,9880,0,"3.4482375,51.0855022",East Flanders
10935209,knokke heist,apartment,apartment,1625000,3,112,0,0,0,0,0,0,0,AS_NEW,0,0,8300,1948,"3.2788009,51.3441427",West Flanders
20546416,varsenare,house,house,457000,4,,0,0,0,0,0,256,256,GOOD,4,0,8490,2025,"3.1492824,51.1917774",West Flanders
20546415,sint andries,house,house,415000,3,161,0,0,0,0,0,164,164,GOOD,2,0,8200,1939,"3.1999442,51.1977761",West Flanders
20546411,soumagne,apartment,apartment,245000,2,117,0,0,0,0,0,0,0,0,4,0,4630,2017,"5.743113,50.6320104",Liège
20546414,de%20panne,apartment,apartment,265000,2,86,0,0,0,0,0,0,0,AS_NEW,0,0,8660,1917,"2.5945625,51.1036292",West Flanders
20546410,soumagne,apartment,duplex,245000,2,117,0,0,0,0,0,0,0,0,4,0,4630,2017,"5.743113,50.6320104",Liège
20546409,soumagne,apartment,apartment,219000,1,110,0,0,0,0,0,0,0,0,4,0,4630,2017,"5.743113,50.6320104",Liège
20544308,mechelen,house,house,499000,4,188,0,0,0,0,0,0,0,AS_NEW,0,0,2800,2005,"4.4729316,51.0257432",Antwerp
20543035,jette,apartment,ground_floor,235000,1,72,hyper_equipped,0,0,0,0,0,0,AS_NEW,2,0,1090,1960,"4.329661,50.8785289",Brussels
20542672,antwerpen,apartment,apartment,319000,3,105,installed,0,0,0,0,0,0,GOOD,2,0,2050,1972,"4.3791973,51.2296884",Antwerp
20542587,tienen,apartment,apartment,175000,2,81,0,0,0,0,0,0,0,TO_RENOVATE,4,0,3300,1972,"4.9355509,50.8134284",Flemish Brabant
20546116,liege,house,house,99000,2,50,0,0,0,0,0,41,41,TO_BE_DONE_UP,2,0,4030,1849,"5.5879821,50.629443",Liège
20546024,seraing,house,house,135000,3,108,installed,0,0,0,0,152,152,TO_RENOVATE,2,0,4102,1850,"5.546326,50.59948",Liège
20546124,seraing,house,house,149000,4,125,semi_equipped,0,0,0,0,580,580,GOOD,2,0,4100,1899,"5.4869178,50.5986347",Liège
20546019,flemalle,other,mixed_use_building,169900,1,50,usa_semi_equipped,0,0,0,0,175,175,TO_BE_DONE_UP,4,0,4400,1918,"5.4555091,50.6232328",Liège
20546192,aywaille,house,house,159900,4,86,semi_equipped,0,0,0,0,100,100,TO_BE_DONE_UP,2,Yes,4920,1815,"5.7178191,50.4764298",Liège
20546158,grace hollogne,house,house,209900,3,132,usa_installed,0,0,0,0,295,295,GOOD,3,0,4460,1918,"5.501843,50.633577",Liège
20546096,liege,house,house,179000,3,145,installed,1,0,0,0,800,800,GOOD,2,0,4000,1850,"5.56893,50.6605424",Liège
20546002,seraing,other,mixed_use_building,179000,4,218,not_installed,0,0,0,0,103,103,GOOD,2,0,4100,0,"5.5127345,50.6095143",Liège
20545915,seraing,house,house,249900,4,30,semi_equipped,0,0,0,0,272,272,JUST_RENOVATED,2,0,4100,1939,"5.5142626,50.6053317",Liège
20546123,saint nicolas,house,house,219000,3,100,installed,0,0,0,0,120,120,GOOD,2,0,4420,0,"5.5309271,50.6209226",Liège
20546080,fleron,house,house,249900,3,120,installed,0,0,0,0,210,210,JUST_RENOVATED,3,0,4620,1970,"5.6738579,50.6151311",Liège
20546089,liege,house,house,265000,4,207,not_installed,0,0,0,0,192,192,TO_RENOVATE,2,0,4000,1934,"5.5645879,50.6536908",Liège
20546119,bassenge,other,bungalow,289000,3,90,installed,0,0,0,0,836,836,GOOD,4,0,4690,0,"5.5531239,50.7450032",Liège
20546084,herstal,house,house,330000,3,166,installed,0,0,0,0,154,154,GOOD,3,Yes,4040,0,"5.6191109,50.6626176",Liège
20545880,ouffet,house,house,359000,6,211,installed,0,0,0,0,587,587,GOOD,2,0,4590,0,"5.4346665,50.4425697",Liège
20545876,saint nicolas,house,house,360000,4,170,installed,0,0,0,0,205,205,AS_NEW,3,0,4420,2010,"5.531532,50.6319128",Liège
20540676,sint niklaas,apartment,apartment,149000,2,76,installed,0,0,0,0,0,0,GOOD,2,0,9100,1972,"4.1582419,51.1535856",East Flanders
20546145,seraing,apartment,apartment,135000,2,80,0,1,0,0,0,0,0,AS_NEW,2,0,4101,0,"5.5067323,50.6178992",Liège
20546523,schoten,apartment,ground_floor,219000,2,76,semi_equipped,0,0,0,0,0,0,GOOD,2,0,2900,1980,"4.4602312,51.2467472",Antwerp
20546243,antwerpen,apartment,apartment,415000,1,110,installed,0,0,0,0,0,0,AS_NEW,4,0,2000,2005,"4.4137049,51.2206735",Antwerp
20542768,lier,house,house,575000,4,342,semi_equipped,0,1,0,0,163,163,TO_RESTORE,3,0,2500,1800,"4.5715632,51.1295744",Antwerp
20544332,boom,apartment,apartment,229000,1,85,installed,0,0,0,0,0,0,GOOD,3,0,2850,1970,"4.3688092,51.1019399",Antwerp
20546397,beringen,apartment,ground_floor,219000,2,96,0,0,0,0,0,0,0,0,2,0,3580,1996,"5.2224074,51.0489806",Limburg
20546391,huy%20%28huy%29,apartment,duplex,273296,3,119,0,0,0,0,0,0,0,0,2,0,4500,0,"5.2299721,50.5288705",Liège
20546396,houtvenne%20%28hulshout%29,apartment,apartment,249000,2,109,0,0,0,0,0,0,0,0,4,0,2235,2000,"4.8084172,51.0416304",Antwerp
20546392,huy,apartment,apartment,270931,2,118,0,0,0,0,0,0,0,0,2,0,4500,2016,"5.2289054,50.5286791",Liège
20546398,turnhout,apartment,apartment,295000,2,95,0,0,0,0,0,0,0,0,4,0,2300,1975,"4.9569137,51.3271044",Antwerp
20546389,turnhout,apartment,apartment,319000,2,108,0,0,0,0,0,0,0,0,4,0,2300,1975,"4.9569137,51.3271044",Antwerp
20546382,oostende,apartment,duplex,499000,3,110,installed,0,0,0,0,0,0,AS_NEW,2,0,8400,2007,"2.9128596,51.2321214",West Flanders
20546383,oostende,apartment,apartment,199000,2,72,installed,0,0,0,0,0,0,AS_NEW,3,0,8400,1961,"2.9046578,51.2240139",West Flanders
20546385,antwerpen noord,other,apartment_block,429000,5,200,installed,0,0,0,0,0,0,TO_RENOVATE,2,0,2060,1899,"4.4184033,51.2224421",Antwerp
20546380,dison,house,house,215000,3,138,installed,0,0,0,0,223,223,GOOD,2,0,4820,0,"5.8558191,50.6051693",Liège
20546376,roesbrugge,house,house,79000,3,153,0,0,0,0,0,587,587,GOOD,0,0,8972,0,"2.6247955,50.918879",West Flanders
20546374,berlare,house,villa,1250000,4,400,0,0,1,0,0,2023,2023,AS_NEW,4,Yes,9290,1977,"3.9910336,51.0399302",East Flanders
20546372,knokke heist,apartment,duplex,839000,5,135,0,0,0,0,0,0,0,AS_NEW,0,0,8300,1995,"3.2860016,51.3450547",West Flanders
20546370,forest,apartment,apartment,245000,2,90,installed,0,0,0,0,0,0,GOOD,2,0,1190,1938,"4.3307678,50.8262839",Brussels
20541299,sint genesius rode,apartment,penthouse,960000,2,110,not_installed,0,0,0,0,0,0,GOOD,0,0,1640,2022,0,Flemish Brabant
20546369,mortsel,apartment,apartment,419000,3,129,installed,0,0,0,0,0,0,0,2,0,2640,2015,"4.4443656,51.1843871",Antwerp
20546368,berchem,apartment,apartment,419000,3,129,installed,0,0,0,0,0,0,0,2,0,2600,2015,"4.4443656,51.1843871",Antwerp
20546367,uccle,apartment,penthouse,1090000,4,220,hyper_equipped,0,0,0,0,0,0,AS_NEW,3,0,1180,1994,"4.3563783,50.805875",Brussels
20542635,kain,house,house,180000,3,140,0,0,0,0,0,672,672,TO_RESTORE,2,0,7540,0,0,Hainaut
20546361,feluy,house,house,495000,3,170,installed,0,0,0,0,980,980,GOOD,4,0,7181,0,0,Hainaut
20546366,damme,other,exceptional_property,475000,3,260,0,0,0,0,0,110,110,0,3,0,8340,0,"3.2813539,51.2511585",West Flanders
